LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm,total_population,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_plus
E01020454,Dorset 003A,13189.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020454,Dorset 003A,E02004257,Dorset 003,E06000059,Dorset,2010,72,67,70,87,96,89,133,114,94,112,135,134,145,129,144,130,113,146
E01020456,Dorset 003B,14956.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020456,Dorset 003B,E02004257,Dorset 003,E06000059,Dorset,1819,117,114,106,110,94,114,129,108,99,127,138,117,109,99,98,66,37,37
E01020490,Dorset 035B,15392.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020490,Dorset 035B,E02004266,Dorset 035,E06000059,Dorset,1643,59,70,82,68,49,64,59,47,89,96,125,140,166,144,163,120,58,44
E01020493,Dorset 035E,18724.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020493,Dorset 035E,E02004266,Dorset 035,E06000059,Dorset,2563,192,216,208,260,230,176,219,227,165,140,148,130,80,69,40,36,15,12
E01020430,Dorset 014A,22089.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020430,Dorset 014A,E02004262,Dorset 014,E06000059,Dorset,1427,41,51,57,60,49,55,49,59,65,75,132,143,130,114,131,106,68,42
E01020431,Dorset 014B,15154.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020431,Dorset 014B,E02004262,Dorset 014,E06000059,Dorset,1206,34,46,88,171,40,38,56,52,62,47,97,109,93,85,82,51,28,27
E01020441,Dorset 014D,16482.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020441,Dorset 014D,E02004262,Dorset 014,E06000059,Dorset,1969,55,93,81,86,84,82,91,80,91,128,160,208,176,174,171,89,67,53
E01034377,Dorset 005F,,Dorset,Rural,NHS Dorset Integrated Care Board,E01034377,Dorset 005F,E02004258,Dorset 005,E06000059,Dorset,1332,62,52,53,60,47,68,90,76,69,63,81,85,96,79,75,93,78,105
E01020458,Dorset 005D,25909.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020458,Dorset 005D,E02004258,Dorset 005,E06000059,Dorset,2193,86,82,122,104,84,71,102,109,117,150,169,157,155,173,202,114,83,113
E01034376,Dorset 005E,,Dorset,Rural,NHS Dorset Integrated Care Board,E01034376,Dorset 005E,E02004258,Dorset 005,E06000059,Dorset,1318,55,81,95,75,60,67,59,88,81,76,99,103,88,84,77,51,43,36
E01020449,Dorset 005C,20332.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020449,Dorset 005C,E02004258,Dorset 005,E06000059,Dorset,2032,51,74,87,91,44,65,85,68,68,105,133,156,208,192,195,174,121,115
E01020462,Dorset 002C,15688.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020462,Dorset 002C,E02004256,Dorset 002,E06000059,Dorset,1856,61,62,87,79,53,50,73,63,71,115,156,181,180,184,181,114,81,65
E01020432,Dorset 014C,16589.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020432,Dorset 014C,E02004262,Dorset 014,E06000059,Dorset,1304,65,57,63,46,36,46,81,73,62,60,116,128,99,99,110,84,43,36
E01020453,Dorset 009C,17365.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020453,Dorset 009C,E02004260,Dorset 009,E06000059,Dorset,1828,71,86,98,85,51,60,77,104,92,127,153,149,142,127,165,117,63,61
E01020452,Dorset 009B,16056.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020452,Dorset 009B,E02004260,Dorset 009,E06000059,Dorset,2579,92,120,287,487,90,104,126,102,127,139,138,147,160,126,139,99,59,37
E01020437,Dorset 011C,18250.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020437,Dorset 011C,E02004261,Dorset 011,E06000059,Dorset,1976,86,138,164,96,55,69,105,106,127,112,147,128,114,140,149,109,62,69
E01020439,Dorset 011E,17123.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020439,Dorset 011E,E02004261,Dorset 011,E06000059,Dorset,2382,135,161,132,107,88,154,149,141,137,150,138,170,142,135,132,149,68,94
E01020438,Dorset 011D,12782.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020438,Dorset 011D,E02004261,Dorset 011,E06000059,Dorset,2044,78,88,64,57,103,140,135,119,110,120,113,126,127,132,160,103,115,154
E01020435,Dorset 011A,26090.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020435,Dorset 011A,E02004261,Dorset 011,E06000059,Dorset,1733,96,89,97,45,70,113,125,103,96,91,125,132,142,119,122,80,55,33
E01020436,Dorset 011B,21670.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020436,Dorset 011B,E02004261,Dorset 011,E06000059,Dorset,2217,120,165,161,103,97,127,156,157,141,142,193,158,116,114,108,69,52,38
E01020445,Dorset 006B,17930.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020445,Dorset 006B,E02004259,Dorset 006,E06000059,Dorset,1453,33,64,197,189,23,28,37,27,43,85,113,104,104,99,110,93,52,52
E01020460,Dorset 006D,11083.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020460,Dorset 006D,E02004259,Dorset 006,E06000059,Dorset,2360,62,61,93,97,122,145,143,127,122,140,201,185,187,178,189,148,80,80
E01020489,Dorset 035A,13098.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020489,Dorset 035A,E02004266,Dorset 035,E06000059,Dorset,1315,46,64,70,66,46,83,62,86,79,76,96,113,97,78,107,62,51,33
E01020492,Dorset 035D,19929.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020492,Dorset 035D,E02004266,Dorset 035,E06000059,Dorset,1153,42,49,49,49,59,49,35,50,57,58,86,90,97,69,85,91,56,82
E01020491,Dorset 035C,23121.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020491,Dorset 035C,E02004266,Dorset 035,E06000059,Dorset,1655,67,102,106,71,68,86,95,81,88,106,89,123,128,117,125,95,53,55
E01020465,Dorset 027A,20360.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020465,Dorset 027A,E02004263,Dorset 027,E06000059,Dorset,1944,90,81,103,101,84,79,94,90,105,116,156,165,156,138,159,92,68,67
E01020444,Dorset 006A,12053.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020444,Dorset 006A,E02004259,Dorset 006,E06000059,Dorset,1799,62,109,112,86,87,60,80,95,102,114,114,131,166,140,135,93,67,46
E01020446,Dorset 006C,26363.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020446,Dorset 006C,E02004259,Dorset 006,E06000059,Dorset,1548,41,59,66,69,45,34,44,58,75,71,104,131,134,136,168,130,77,106
E01020457,Dorset 003C,29137.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020457,Dorset 003C,E02004257,Dorset 003,E06000059,Dorset,1596,24,56,75,121,38,30,42,40,62,120,85,141,134,141,163,132,93,99
E01033158,Dorset 002E,27612.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01033158,Dorset 002E,E02004256,Dorset 002,E06000059,Dorset,1366,46,68,112,56,55,39,56,64,59,74,98,135,122,98,87,87,58,52
E01033156,Dorset 002D,27806.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01033156,Dorset 002D,E02004256,Dorset 002,E06000059,Dorset,1708,82,113,139,156,76,78,105,116,117,126,120,105,74,82,77,54,38,50
E01020464,Dorset 001D,26436.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020464,Dorset 001D,E02004255,Dorset 001,E06000059,Dorset,1532,46,80,70,72,64,41,52,52,89,88,111,108,108,127,149,96,90,89
E01020443,Dorset 001A,14795.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020443,Dorset 001A,E02004255,Dorset 001,E06000059,Dorset,2413,124,150,150,122,121,155,156,153,137,154,179,169,151,134,118,70,80,90
E01020463,Dorset 001C,30654.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020463,Dorset 001C,E02004255,Dorset 001,E06000059,Dorset,1643,62,59,96,88,62,67,67,76,79,86,122,146,143,93,121,114,74,88
E01020447,Dorset 001B,17341.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020447,Dorset 001B,E02004255,Dorset 001,E06000059,Dorset,1735,43,70,81,81,60,46,85,65,80,95,127,132,118,121,172,142,102,115
E01020450,Dorset 002B,29201.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020450,Dorset 002B,E02004256,Dorset 002,E06000059,Dorset,2263,106,119,142,118,86,109,122,134,136,139,149,187,170,135,137,117,90,67
E01020440,Dorset 002A,18558.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020440,Dorset 002A,E02004256,Dorset 002,E06000059,Dorset,1997,61,85,107,80,65,61,73,65,84,111,153,198,179,189,188,152,79,67
E01020507,Dorset 029A,18171.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020507,Dorset 029A,E02004275,Dorset 029,E06000059,Dorset,1848,52,67,57,68,49,54,61,57,75,78,143,143,176,219,193,156,96,104
E01020504,Dorset 030C,24687.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020504,Dorset 030C,E02004276,Dorset 030,E06000059,Dorset,2154,36,48,60,68,54,47,52,64,66,101,137,167,210,245,283,231,134,151
E01020502,Dorset 030A,7349.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020502,Dorset 030A,E02004276,Dorset 030,E06000059,Dorset,1744,110,99,100,83,85,85,108,79,84,96,104,137,128,121,140,79,59,47
E01020503,Dorset 030B,14465.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020503,Dorset 030B,E02004276,Dorset 030,E06000059,Dorset,1659,52,35,67,61,57,81,88,80,71,72,127,139,136,146,131,118,81,117
E01020500,Dorset 026C,14034.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020500,Dorset 026C,E02004274,Dorset 026,E06000059,Dorset,1652,54,50,66,64,67,75,74,72,83,77,105,146,127,160,149,100,75,108
E01020501,Dorset 026D,23789.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020501,Dorset 026D,E02004274,Dorset 026,E06000059,Dorset,1373,47,62,75,59,40,42,49,52,55,78,115,97,133,113,118,95,66,77
E01020499,Dorset 026B,6009.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020499,Dorset 026B,E02004274,Dorset 026,E06000059,Dorset,1330,63,77,82,82,71,49,65,71,68,81,96,117,107,101,84,58,30,28
E01020498,Dorset 026A,20461.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020498,Dorset 026A,E02004274,Dorset 026,E06000059,Dorset,2058,70,100,108,86,68,72,84,95,96,105,135,141,166,175,196,157,105,99
E01020531,Dorset 029C,16457.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020531,Dorset 029C,E02004275,Dorset 029,E06000059,Dorset,1749,62,76,82,78,43,64,65,71,82,80,117,175,173,159,162,106,85,69
E01020536,Dorset 029D,12921.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020536,Dorset 029D,E02004275,Dorset 029,E06000059,Dorset,2284,87,130,160,128,82,84,98,106,117,158,133,213,199,179,166,121,73,50
E01020532,Dorset 023B,28011.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020532,Dorset 023B,E02004273,Dorset 023,E06000059,Dorset,1585,25,21,42,56,37,38,20,35,40,53,103,131,168,158,278,156,99,125
E01020533,Dorset 023C,18833.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020533,Dorset 023C,E02004273,Dorset 023,E06000059,Dorset,2154,72,105,128,99,95,81,74,91,102,115,148,174,210,144,180,128,106,102
E01020511,Dorset 023A,22919.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020511,Dorset 023A,E02004273,Dorset 023,E06000059,Dorset,1692,34,62,78,78,65,44,35,45,80,65,136,138,123,153,183,137,118,118
E01020535,Dorset 023D,12899.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020535,Dorset 023D,E02004273,Dorset 023,E06000059,Dorset,1743,43,61,91,82,56,36,51,57,70,99,128,182,182,148,188,128,84,57
E01020517,Dorset 029B,15356.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020517,Dorset 029B,E02004275,Dorset 029,E06000059,Dorset,1788,54,68,54,67,42,63,86,59,73,83,107,148,176,195,199,146,85,83
E01020506,Dorset 019D,11849.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020506,Dorset 019D,E02004271,Dorset 019,E06000059,Dorset,1767,42,68,72,71,58,48,51,57,76,84,141,130,191,173,197,140,90,78
E01020496,Dorset 019C,11779.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020496,Dorset 019C,E02004271,Dorset 019,E06000059,Dorset,1598,59,56,68,62,64,52,66,66,57,74,111,101,135,134,143,150,102,98
E01020495,Dorset 019B,21735.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020495,Dorset 019B,E02004271,Dorset 019,E06000059,Dorset,1390,56,60,57,58,45,61,45,63,47,71,85,105,95,105,134,124,100,79
E01020494,Dorset 019A,17048.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020494,Dorset 019A,E02004271,Dorset 019,E06000059,Dorset,1268,49,60,70,58,62,64,60,52,62,72,119,119,94,87,101,58,48,33
E01015298,"Bournemouth, Christchurch and Poole 039C",24698.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015298,"Bournemouth, Christchurch and Poole 039C",E02003191,"Bournemouth, Christchurch and Poole 039",E06000058,"Bournemouth, Christchurch and Poole",1554,61,53,45,46,36,35,49,60,61,80,92,109,122,127,167,162,113,136
E01015295,"Bournemouth, Christchurch and Poole 039A",31892.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015295,"Bournemouth, Christchurch and Poole 039A",E02003191,"Bournemouth, Christchurch and Poole 039",E06000058,"Bournemouth, Christchurch and Poole",1512,65,82,73,47,51,35,35,77,88,103,104,116,128,114,145,105,66,78
E01015296,"Bournemouth, Christchurch and Poole 039B",15496.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01015296,"Bournemouth, Christchurch and Poole 039B",E02003191,"Bournemouth, Christchurch and Poole 039",E06000058,"Bournemouth, Christchurch and Poole",1900,56,62,71,60,84,137,135,111,122,118,138,107,105,111,154,127,88,114
E01020356,"Bournemouth, Christchurch and Poole 033C",29616.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020356,"Bournemouth, Christchurch and Poole 033C",E02004242,"Bournemouth, Christchurch and Poole 033",E06000058,"Bournemouth, Christchurch and Poole",1615,29,61,57,51,42,42,42,44,66,79,85,129,133,155,167,165,101,167
E01020362,"Bournemouth, Christchurch and Poole 033D",29767.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020362,"Bournemouth, Christchurch and Poole 033D",E02004242,"Bournemouth, Christchurch and Poole 033",E06000058,"Bournemouth, Christchurch and Poole",1463,48,60,54,51,56,43,41,60,77,72,121,117,120,127,131,115,73,97
E01020364,"Bournemouth, Christchurch and Poole 031C",13975.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020364,"Bournemouth, Christchurch and Poole 031C",E02004241,"Bournemouth, Christchurch and Poole 031",E06000058,"Bournemouth, Christchurch and Poole",1595,72,70,90,73,62,74,85,77,83,93,92,91,110,106,124,120,80,93
E01020354,"Bournemouth, Christchurch and Poole 033A",19400.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020354,"Bournemouth, Christchurch and Poole 033A",E02004242,"Bournemouth, Christchurch and Poole 033",E06000058,"Bournemouth, Christchurch and Poole",1467,73,81,73,42,52,59,113,76,79,69,93,102,105,89,114,106,60,81
E01034280,"Bournemouth, Christchurch and Poole 031F",,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01034280,"Bournemouth, Christchurch and Poole 031F",E02004241,"Bournemouth, Christchurch and Poole 031",E06000058,"Bournemouth, Christchurch and Poole",1070,38,55,60,58,25,34,18,52,70,61,61,63,52,71,102,88,85,77
E01020367,"Bournemouth, Christchurch and Poole 031D",27253.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020367,"Bournemouth, Christchurch and Poole 031D",E02004241,"Bournemouth, Christchurch and Poole 031",E06000058,"Bournemouth, Christchurch and Poole",1787,40,69,82,79,53,60,73,63,82,106,120,153,150,131,162,122,117,125
E01020346,"Bournemouth, Christchurch and Poole 024A",11795.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020346,"Bournemouth, Christchurch and Poole 024A",E02004240,"Bournemouth, Christchurch and Poole 024",E06000058,"Bournemouth, Christchurch and Poole",1599,79,110,111,89,55,69,122,109,99,87,115,110,100,91,81,81,45,46
E01020355,"Bournemouth, Christchurch and Poole 033B",31164.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020355,"Bournemouth, Christchurch and Poole 033B",E02004242,"Bournemouth, Christchurch and Poole 033",E06000058,"Bournemouth, Christchurch and Poole",1923,43,53,76,66,47,32,43,65,69,99,108,141,154,195,270,220,133,109
E01020370,"Bournemouth, Christchurch and Poole 018B",29990.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020370,"Bournemouth, Christchurch and Poole 018B",E02004239,"Bournemouth, Christchurch and Poole 018",E06000058,"Bournemouth, Christchurch and Poole",1658,84,98,93,77,56,83,118,94,98,109,109,124,120,106,113,78,45,53
E01020350,"Bournemouth, Christchurch and Poole 019B",28237.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020350,"Bournemouth, Christchurch and Poole 019B",E02004238,"Bournemouth, Christchurch and Poole 019",E06000058,"Bournemouth, Christchurch and Poole",1952,34,47,57,55,62,58,42,52,52,83,98,117,153,157,248,231,175,231
E01020349,"Bournemouth, Christchurch and Poole 019A",24468.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020349,"Bournemouth, Christchurch and Poole 019A",E02004238,"Bournemouth, Christchurch and Poole 019",E06000058,"Bournemouth, Christchurch and Poole",1809,37,39,45,32,62,82,44,53,46,47,72,78,119,148,235,200,177,293
E01020369,"Bournemouth, Christchurch and Poole 018A",28421.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020369,"Bournemouth, Christchurch and Poole 018A",E02004239,"Bournemouth, Christchurch and Poole 018",E06000058,"Bournemouth, Christchurch and Poole",1372,47,63,67,54,48,48,41,45,77,81,83,102,97,89,141,94,88,107
E01020371,"Bournemouth, Christchurch and Poole 018C",29801.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020371,"Bournemouth, Christchurch and Poole 018C",E02004239,"Bournemouth, Christchurch and Poole 018",E06000058,"Bournemouth, Christchurch and Poole",1656,35,62,73,71,46,45,52,40,74,82,106,112,123,120,226,160,125,104
E01020358,"Bournemouth, Christchurch and Poole 019D",31363.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020358,"Bournemouth, Christchurch and Poole 019D",E02004238,"Bournemouth, Christchurch and Poole 019",E06000058,"Bournemouth, Christchurch and Poole",1505,27,48,61,62,59,28,30,41,62,91,116,100,118,129,177,149,99,108
E01034279,"Bournemouth, Christchurch and Poole 031E",,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01034279,"Bournemouth, Christchurch and Poole 031E",E02004241,"Bournemouth, Christchurch and Poole 031",E06000058,"Bournemouth, Christchurch and Poole",1515,63,94,93,77,85,88,90,84,89,103,89,112,91,85,85,69,63,55
E01020363,"Bournemouth, Christchurch and Poole 024D",15235.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020363,"Bournemouth, Christchurch and Poole 024D",E02004240,"Bournemouth, Christchurch and Poole 024",E06000058,"Bournemouth, Christchurch and Poole",1138,54,44,63,68,69,73,61,46,69,81,99,99,90,67,68,40,25,22
E01020348,"Bournemouth, Christchurch and Poole 024C",4989.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020348,"Bournemouth, Christchurch and Poole 024C",E02004240,"Bournemouth, Christchurch and Poole 024",E06000058,"Bournemouth, Christchurch and Poole",1651,86,108,120,127,106,101,110,95,77,102,134,131,104,80,64,39,36,31
E01020360,"Bournemouth, Christchurch and Poole 031A",23602.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020360,"Bournemouth, Christchurch and Poole 031A",E02004241,"Bournemouth, Christchurch and Poole 031",E06000058,"Bournemouth, Christchurch and Poole",1742,95,127,131,95,89,77,119,133,121,133,108,101,97,70,71,57,39,79
E01020347,"Bournemouth, Christchurch and Poole 024B",4649.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020347,"Bournemouth, Christchurch and Poole 024B",E02004240,"Bournemouth, Christchurch and Poole 024",E06000058,"Bournemouth, Christchurch and Poole",1723,128,115,104,92,92,112,127,122,102,97,142,131,84,66,87,52,32,38
E01020359,"Bournemouth, Christchurch and Poole 014D",22449.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020359,"Bournemouth, Christchurch and Poole 014D",E02004237,"Bournemouth, Christchurch and Poole 014",E06000058,"Bournemouth, Christchurch and Poole",1365,55,82,111,105,66,52,64,63,95,117,118,92,87,63,60,55,29,51
E01020372,"Bournemouth, Christchurch and Poole 018D",26911.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020372,"Bournemouth, Christchurch and Poole 018D",E02004239,"Bournemouth, Christchurch and Poole 018",E06000058,"Bournemouth, Christchurch and Poole",1562,61,68,72,66,56,75,52,71,68,81,115,115,106,117,138,130,81,90
E01020343,"Bournemouth, Christchurch and Poole 002A",25852.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020343,"Bournemouth, Christchurch and Poole 002A",E02004236,"Bournemouth, Christchurch and Poole 002",E06000058,"Bournemouth, Christchurch and Poole",1522,50,59,63,65,71,54,62,67,70,77,111,117,142,126,167,97,68,56
E01020352,"Bournemouth, Christchurch and Poole 014B",25050.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020352,"Bournemouth, Christchurch and Poole 014B",E02004237,"Bournemouth, Christchurch and Poole 014",E06000058,"Bournemouth, Christchurch and Poole",1488,71,114,100,85,62,50,72,101,108,101,92,95,101,78,83,62,50,63
E01020344,"Bournemouth, Christchurch and Poole 002B",25114.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020344,"Bournemouth, Christchurch and Poole 002B",E02004236,"Bournemouth, Christchurch and Poole 002",E06000058,"Bournemouth, Christchurch and Poole",1496,97,115,99,72,69,110,123,112,112,86,100,99,76,70,68,47,32,9
E01020345,"Bournemouth, Christchurch and Poole 002C",23684.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020345,"Bournemouth, Christchurch and Poole 002C",E02004236,"Bournemouth, Christchurch and Poole 002",E06000058,"Bournemouth, Christchurch and Poole",1330,45,47,62,35,48,42,63,43,63,70,85,98,106,106,125,94,86,112
E01020357,"Bournemouth, Christchurch and Poole 019C",21198.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020357,"Bournemouth, Christchurch and Poole 019C",E02004238,"Bournemouth, Christchurch and Poole 019",E06000058,"Bournemouth, Christchurch and Poole",2214,83,113,135,144,82,82,86,107,139,142,173,202,144,129,189,110,95,59
E01020421,Dorset 016A,25439.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020421,Dorset 016A,E02004248,Dorset 016,E06000059,Dorset,1317,71,64,57,52,53,55,75,75,45,63,80,98,87,79,114,101,66,82
E01020411,Dorset 012A,12639.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020411,Dorset 012A,E02004245,Dorset 012,E06000059,Dorset,1127,66,56,65,57,49,30,62,67,65,72,75,79,64,62,89,49,45,75
E01020412,Dorset 012B,13434.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020412,Dorset 012B,E02004245,Dorset 012,E06000059,Dorset,1415,77,84,96,73,66,111,71,91,81,82,98,97,104,85,75,49,41,34
E01020415,Dorset 012E,32323.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020415,Dorset 012E,E02004245,Dorset 012,E06000059,Dorset,1497,53,73,85,91,54,41,46,70,92,75,110,111,123,119,134,113,60,47
E01020419,Dorset 010D,28269.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020419,Dorset 010D,E02004244,Dorset 010,E06000059,Dorset,2036,98,115,102,94,78,114,125,118,114,130,152,148,115,114,147,114,80,78
E01020417,Dorset 010B,29624.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020417,Dorset 010B,E02004244,Dorset 010,E06000059,Dorset,1138,61,68,62,50,46,61,69,59,68,57,90,77,65,66,67,67,60,45
E01020416,Dorset 010A,27984.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020416,Dorset 010A,E02004244,Dorset 010,E06000059,Dorset,1519,86,100,85,83,77,109,141,101,105,94,92,96,94,67,71,56,35,27
E01020413,Dorset 012C,30911.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020413,Dorset 012C,E02004245,Dorset 012,E06000059,Dorset,1481,56,64,89,85,42,39,59,71,72,100,105,191,81,96,123,96,69,43
E01020414,Dorset 012D,29369.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020414,Dorset 012D,E02004245,Dorset 012,E06000059,Dorset,1969,85,91,125,106,102,86,75,105,97,119,149,141,119,95,162,104,100,108
E01020418,Dorset 010C,31212.0,Dorset,Urban,NHS Dorset Integrated Care Board,E01020418,Dorset 010C,E02004244,Dorset 010,E06000059,Dorset,1543,43,47,62,56,40,54,44,49,66,86,97,90,142,143,175,134,104,111
E01020365,"Bournemouth, Christchurch and Poole 002D",20410.0,"Bournemouth, Christchurch and Poole",Urban,NHS Dorset Integrated Care Board,E01020365,"Bournemouth, Christchurch and Poole 002D",E02004236,"Bournemouth, Christchurch and Poole 002",E06000058,"Bournemouth, Christchurch and Poole",1877,59,70,71,93,69,49,45,62,84,119,158,147,133,169,188,156,97,108
E01020405,Dorset 015C,19267.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020405,Dorset 015C,E02004246,Dorset 015,E06000059,Dorset,2074,109,111,95,61,71,134,148,116,102,104,112,145,155,159,171,126,81,74
E01020404,Dorset 015B,28673.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020404,Dorset 015B,E02004246,Dorset 015,E06000059,Dorset,1686,55,61,54,56,38,47,67,50,79,87,115,121,119,153,194,154,111,125
E01020403,Dorset 015A,21099.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020403,Dorset 015A,E02004246,Dorset 015,E06000059,Dorset,1645,44,62,83,92,53,42,41,64,77,84,135,124,148,143,176,134,76,67
E01020373,Dorset 007A,28124.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020373,Dorset 007A,E02004243,Dorset 007,E06000059,Dorset,1330,79,74,92,93,63,80,87,65,76,88,132,97,104,57,62,39,24,18
E01020374,Dorset 007B,32159.0,Dorset,Rural,NHS Dorset Integrated Care Board,E01020374,Dorset 007B,E02004243,Dorset 007,E06000059,Dorset,1535,54,63,70,68,53,43,61,59,61,90,116,139,146,140,147,94,68,63
