Code,Name,Address 1,Address 2,Address 3,Address 4,Address 5,Postcode,Type,Parent Organisation Code,Parent Organisation Name,postcode,latitude,longitude,lsoa21cd,msoa21cd,oa21cd,icb_code,local_authority
J83018001,The Avenue Surgery: Station Road Surgery,28 Station Road,,,Warminster,Wiltshire,BA12 9BR,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BA129BR,-2.177744568,51.20528068,E01032103,E02006694,E00163755,E54000040,E06000054
RN3G9,The Lawn Medical Centre,Guildford Avenue,,,Swindon,Wiltshire,SN3 1JL,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN31JL,-1.761424545,51.54771115,E01015533,E02003235,E00078545,E54000040,E06000030
J83019,The Orchard Partnership,Old Orchard Surgery,South Street,Wilton,Salisbury,Wiltshire,SP2 0JU,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SP20JU,-1.865867346,51.07787758,E01032038,E02006669,E00163414,E54000040,E06000054
J83019001,The Orchard Partnership: Cherry Orchard Surgery,Codford,,,Warminster,Wiltshire,BA12 0PN,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BA120PN,-2.045722688,51.15854995,E01032075,E02006695,E00163598,E54000040,E06000054
J83019002,The Orchard Partnership: Spring Orchard Surgery,High Street,Fovant,,Salisbury,Wiltshire,SP3 5JL,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SP35JL,-1.993813885,51.05772178,E01032031,E02006676,E00163369,E54000040,E06000054
J83019003,The Orchard Partnership: Till Orchard Surgery,High Street,Shrewton,,Salisbury,Wiltshire,SP3 4BZ,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SP34BZ,-1.902703265,51.19716621,E01032026,E02006661,E00163358,E54000040,E06000054
L81068,The Pulteney Practice,Pulteney Street Surgery,35 Great Pulteney Street,,Bath,Avon,BA2 4BY,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BA24BY,-2.352551045,51.385332,E01014371,E02002991,E00072586,E54000040,E06000022
L81068001,The Pulteney Practice: Bathampton Surgery,Holcombe Lane,Bathampton,,Bath,Avon,BA2 6UL,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BA26UL,-2.322429557,51.39327753,E01014377,E02002994,E00072589,E54000040,E06000022
L81073001,The Surgery,Severn Way,,Keynsham,Bristol,Avon,BS31 2NU,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BS312NU,-2.510128222,51.40928101,E01035205,E02002986,E00072748,E54000040,E06000022
J83618,The Tolsey Surgery,High Street,Sherston,,Malmesbury,Wiltshire,SN16 0LQ,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN160LQ,-2.213191955,51.57101072,E01031957,E02006648,E00162993,E54000040,E06000054
J83026,Three Chequers Medical Practice,72 Endless Street,,,Salisbury,Wiltshire,SP1 3UH,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SP13UH,-1.794705229,51.07204645,E01032014,E02006671,E00163296,E54000040,E06000054
J83026004,Three Chequers Medical Practice: Porton Surgery,32 Winterslow Road,Porton,,Salisbury,Wiltshire,SP4 0LR,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SP40LR,-1.733375359,51.12906761,E01032032,E02006664,E00163388,E54000040,E06000054
J83026001,Three Chequers Medical Practice: The Winterslow Surgery,Middleton Road,Winterslow,,Salisbury,Wiltshire,SP5 1PQ,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SP51PQ,-1.654201343,51.09329674,E01032042,E02006675,E00163438,E54000040,E06000054
J83026003,Three Chequers Medical Practice: Three Swans Surgery,Rollestone Street,,,Salisbury,Wiltshire,SP1 1DX,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SP11DX,-1.793057355,51.07029907,E01032014,E02006671,E00163284,E54000040,E06000054
J83058,Tisbury Surgery,Park Road,Tisbury,,Salisbury,Wiltshire,SP3 6LF,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SP36LF,-2.078952978,51.06553623,E01032030,E02006676,E00163377,E54000040,E06000054
J83016,Trowbridge Health Centre,Trowbridge Health Centre,Hammersmith Fields,,Trowbridge,Wiltshire,BA14 8LW,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BA148LW,-2.208432946,51.32533397,E01032087,E02006684,E00163663,E54000040,E06000054
J83016002,Trowbridge Health Centre: Widbrook Medical Practice,72 Wingfield Road,,,Trowbridge,Wiltshire,BA14 9EN,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BA149EN,-2.221024322,51.31747005,E01032085,E02006684,E00163654,E54000040,E06000054
L81617,University Medical Centre,Quarry House,North Road,,Bath,Avon,BA2 7AY,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BA27AY,-2.327159202,51.37932733,E01014380,E02002996,E00170254,E54000040,E06000022
J83633,Victoria Cross Surgery,168-169 Victoria Road,,,Swindon,Wiltshire,SN1 3BU,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN13BU,-1.777684809,51.55505306,E01032715,E02003230,E00078360,E54000040,E06000030
L81073,West View Surgery,9 Park Road,Keynsham,,Bristol,Avon,BS31 1BX,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BS311BX,-2.502120015,51.4119232,E01014403,E02002986,E00072744,E54000040,E06000022
J83040,Westbury Group Practice,White Horse Health Centre,Mane Way,Leigh Park,Westbury,Wiltshire,BA13 3FQ,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BA133FQ,-2.203446955,51.25266202,E01032117,E02007023,E00166397,E54000040,E06000054
J83040001,Westbury Group Practice: Bratton Surgery,The Tynnings,Bratton,,Westbury,Wiltshire,BA13 4RR,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BA134RR,-2.122551911,51.27068657,E01032055,E02006690,E00163498,E54000040,E06000054
L81132,Westfield Surgery,Waterford Park,Radstock,,Bath,Avon,BA3 3UJ,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BA33UJ,-2.458993051,51.28495661,E01014470,E02003010,E00073084,E54000040,E06000022
D1C2U,Weston Surgery,36 Combe Park,,,Bath,Avon,BA1 3NR,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BA13NR,-2.388748085,51.39024379,E01014428,E02002992,E00072879,E54000040,E06000022
J83002,Westrop Medical Practice,Westrop Surgery,Newburgh Place,Highworth,Swindon,Wiltshire,SN6 7DN,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN67DN,-1.714221896,51.63321244,E01015519,E02003212,E00078493,E54000040,E06000030
J83002001,Westrop Medical Practice: Blunsdon Surgery,36 Berton Close,Blunsdon,,Swindon,Wiltshire,SN26 7BE,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN267BE,-1.783142136,51.6146669,E01033843,E02003219,E00078244,E54000040,E06000030
J83002002,Westrop Medical Practice: Hermitage Surgery,Dammas Lane,,,Swindon,Wiltshire,SN1 3EF,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN13EF,-1.772421028,51.5519949,E01015534,E02003235,E00078564,E54000040,E06000030
E3K8O,Westrop Medical Practice: Tadpole Surgery,William Morris Way,Tadpole Garden Village,,Swindon,Wiltshire,SN25 2PP,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN252PP,-1.818509358,51.61162482,E01033841,E02003219,E00177274,E54000040,E06000030
J83033,Whalebridge Practice,Swindon NHS Health Centre,1 Islington Street,,Swindon,Wiltshire,SN1 2DQ,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN12DQ,-1.781602207,51.56229847,E01032714,E02003230,E00177273,E54000040,E06000030
J83004,Whiteparish Surgery,Common Road,Whiteparish,,Salisbury,Wiltshire,SP5 2SU,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SP52SU,-1.650734943,51.00930836,E01031972,E02006675,E00163061,E54000040,E06000054
L81020,Widcombe Surgery,3-4 Widcombe Parade,Widcombe,,Bath,Avon,BA2 4JT,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BA24JT,-2.35432118,51.37637094,E01014483,E02002996,E00073139,E54000040,E06000022
RA751,Chew Magna Surgery,Madams Paddock,Chew Magna,,Bristol,Avon,BS40 8PP,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BS408PP,-2.610968194,51.36570106,E01014382,E02003005,E00072643,E54000040,E06000022
RN343,Eldene Surgery,Colingsmead,,,Swindon,Wiltshire,SN3 3TQ,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN33TQ,-1.737537827,51.55613012,E01015491,E02003234,E00078330,E54000040,E06000030
RN352,Elm Tree Surgery,High Street,Shrivenham,,Swindon,Wiltshire,SN6 8AG,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN68AG,-1.654000056,51.59913531,E01028745,E02006886,E00146416,E54000040,E07000180
RA750,Harptree Surgery,Bristol Road,West Harptree,,Bristol,Avon,BS40 6HF,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BS406HF,-2.632197212,51.31032459,E01014418,E02003005,E00072837,E54000040,E06000022
RVNCG,LIFT Psychology Swindon,"2nd Floor, Old Town Surgery",Curie Avenue,Okus,Swindon,Wiltshire,SN1 4GB,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN14GB,-1.796355093,51.55042936,E01032707,E02003232,E00166488,E54000040,E06000030
RN3EH,Merchiston Surgery,Highworth Road,Stratton St. Margaret,,Swindon,Wiltshire,SN3 4BF,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN34BF,-1.749019698,51.58752611,E01015552,E02003220,E00166503,E54000040,E06000030
RN351,Moredon Medical Centre,Moredon Road,,,Swindon,Wiltshire,SN2 2JG,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN22JG,-1.807080725,51.58219599,E01015530,E02003217,E00177297,E54000040,E06000030
RYFDY,Salisbury Medical Practice Standby Point,Fisherton House,Fountain Way,,Salisbury,Wiltshire,SP2 7FD,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SP27FD,-1.809047807,51.07245739,E01032003,E02006670,E00163206,E54000040,E06000054
RN3E8,Tinkers Lane Surgery,High Street,Wootton Bassett,,Swindon,Wiltshire,SN4 7AT,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN47AT,-1.900612836,51.54357742,E01031963,E02006649,E00163007,E54000040,E06000054
RN3EF,Westrop Surgery,Newburgh Place,Highworth,,Swindon,Wiltshire,SN6 7DN,General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN67DN,-1.714221896,51.63321244,E01015519,E02003212,E00078493,E54000040,E06000030
10008718,Amesbury Family Health Centre,Smithfield Street,,,Amesbury,Wiltshire,SP4 7AN,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SP47AN,-1.778111923,51.17230464,E01031974,E02006663,E00163079,E54000040,E06000054
RD181,Bradford-on-Avon Health Centre,Station Approach,,,Bradford-on-Avon,Wiltshire,BA15 1DQ,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BA151DQ,-2.253132298,51.34521645,E01034532,E02006682,E00163467,E54000040,E06000054
RN3CH,Calne Family Health Centre,Broken Cross,,,Calne,Wiltshire,SN11 8BN,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN118BN,-2.001418619,51.43994755,E01031896,E02006657,E00162692,E54000040,E06000054
10004419,Chew Stoke Surgery,Chew Lane,Chew Stoke,,Bristol,Avon,BS40 8UE,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BS408UE,-2.62919521,51.35619015,E01014382,E02003005,E00072646,E54000040,E06000022
10008721,Corsham Family Health Centre,Beechfield Road,,,Corsham,Wiltshire,SN13 9DN,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN139DN,-2.19342852,51.43255834,E01031932,E02006660,E00162866,E54000040,E06000054
RN3_S005,Cricklade Surgery,113 High Street,Cricklade,,Swindon,Wiltshire,SN6 6AE,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN66AE,-1.856515125,51.64048538,E01031936,E02006644,E00162876,E54000040,E06000054
H2B2D,Devizes Health Centre,Marshall Road,,,Devizes,Wiltshire,SN10 3UF,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN103UF,-1.980871148,51.34110103,E01031855,E02006638,E00162475,E54000040,E06000054
RN3FJ,Eldene Health Centre,Eldene,,,Swindon,Wiltshire,SN3 3RZ,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN33RZ,-1.735758498,51.55453465,E01015491,E02003234,E00078330,E54000040,E06000030
RD186,Fairfield Park Health Centre,Tyning Lane,Camden Road,,Bath,Avon,BA1 6EA,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BA16EA,-2.352596438,51.39497094,E01014465,E02002990,E00073050,E54000040,E06000022
RD182,Hathaway Medical Centre,Middlefield Road,,,Chippenham,Wiltshire,SN14 6GT,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN146GT,-2.139763894,51.46732411,E01031908,E02006653,E00166446,E54000040,E06000054
RD116,Keynsham Health Centre,St Clements Road,Keynsham,,Bristol,Avon,BS31 1AF,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BS311AF,-2.498229476,51.40983576,E01014403,E02002986,E00072742,E54000040,E06000022
RD111,Malmesbury Family Health Centre,46 High Street,,,Malmesbury,Wiltshire,SN16 9AT,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN169AT,-2.096833795,51.58177445,E01031949,E02006645,E00162936,E54000040,E06000054
10009402,Paulton Memorial Hospital - SWAST Buildings,Salisbury Road,Paulton,,Bristol,Bristol,BS39 7SB,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BS397SB,-2.493295311,51.2986735,E01014439,E02003007,E00072938,E54000040,E06000022
RN3EG,Priory Road Medical Centre,Priory Road,Park South,,Swindon,Wiltshire,SN3 2EZ,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN32EZ,-1.747927162,51.5527721,E01015541,E02003231,E00078572,E54000040,E06000030
RHU76,Queen Elizabeth Memorial Health Centre,St. Michaels Avenue,,,Tidworth,Hampshire,SP9 7EA,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SP97EA,-1.670107357,51.23394181,E01034557,E02007026,E00184141,E54000040,E06000054
RD1RH,Riverside Health Centre,James Street West,,,Bath,Avon,BA1 2BT,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BA12BT,-2.367529436,51.38232769,E01014407,E02002993,E00072758,E54000040,E06000022
RVJJ2,Royal United Hospital,Royal United Hospital,Combe Park,,Bath,Avon,BA1 3NG,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BA13NG,-2.391217782,51.39166524,E01014428,E02002992,E00072879,E54000040,E06000022
10008725,Salisbury Central Health Clinic,Avon Approach,,,Salisbury,Wiltshire,SP1 3SL,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SP13SL,-1.797518341,51.07173662,E01032014,E02006671,E00163295,E54000040,E06000054
RVNBC,Shearwater Lodge,1 The Avenue,,,Warminster,Wiltshire,BA12 9AA,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BA129AA,-2.178535874,51.20632254,E01032103,E02006694,E00163755,E54000040,E06000054
10009267,Swindon NHS Health Centre,1 Islington Street,,,Swindon,Wiltshire,SN1 2DQ,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN12DQ,-1.781602207,51.56229847,E01032714,E02003230,E00177273,E54000040,E06000030
10007525,Taw Hill Medical Centre (part),Aiken Road,,,Swindon,Wiltshire,SN25 1UH,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN251UH,-1.82464115,51.5943708,E01032704,E02006848,E00166544,E54000040,E06000030
RNZ49,Tidworth Primary Healthcare Centre,St. Michaels Avenue,,,Tidworth,Hampshire,SP9 7EA,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SP97EA,-1.670107357,51.23394181,E01034557,E02007026,E00184141,E54000040,E06000054
10008212,West Swindon Health Centre,West Swindon District Centre,Link Avenue,,Swindon,Wiltshire,SN5 7DL,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN57DL,-1.829553608,51.55846655,E01015569,E02003233,E00078739,E54000040,E06000030
RNZ83,White Horse Health Centre,Mane Way,,,Westbury,Wiltshire,BA13 3FQ,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",BA133FQ,-2.203446955,51.25266202,E01032117,E02007023,E00166397,E54000040,E06000054
10008084,Wilton Health Centre,Market Place,,,Wilton,Wiltshire,SP2 0HT,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SP20HT,-1.862735199,51.07990617,E01032038,E02006669,E00163414,E54000040,E06000054
10008199,Wroughton Health Centre,Barratt Way,Wroughton,,Swindon,Wiltshire,SN4 9LW,Polyclinc and General Practice,QOX,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",SN49LW,-1.791571378,51.52417502,E01015587,E02003236,E00078820,E54000040,E06000030
